"","date","id","content"
"889",2013-09-22,"항상 Happy(micm****)","와.. 벌써 광해가 개봉한지 1년이 넘었네요.. 그땐 친구들이랑 영화관가서 봤는데 언제 봐도 정말 감탄할만한 수작인것 같습니다"
"890",2013-09-22,"백지수(back****)","말이필요없는 최고의한국영화"
"891",2013-09-22,"하이드(dbdl****)","한효주이쁘다"
"892",2013-09-22,"qhsh****","2번이상을 봐도 감동을 받을 영화."
"893",2013-09-22,"이야호(back****)","내가 지금까지 왜 이걸 안보고 있었는지 후회된다."
"894",2013-09-22,"ka_a****","이병헌 연기력이.."
"895",2013-09-22,"19980427(qkrt****)","진짜 돈주고 봐도 전혀 아깝지않앗던 영화.티비로도 다시보여주니 좋네요!연기자분들 모두 정말 연기 짱이십니다.진짜 조선시대사람처럼 느껴지게!빠져들게!만들어버렷던 영화예요 스토리도 하나하나 정말..하아..이런 영화가 나와서 좋앗습니다!!!!"
"896",2013-09-22,"thdt****","최고.."
"897",2013-09-22,"냐타이(wlrm****)","이병헌 베스트 영화중 하나다"
"898",2013-09-22,"조 양(whdi****)","두번보고 두번다 울었음..이병헌 연기 짱짱"
"899",2013-09-22,"2상민(lenr****)","굿"
"900",2013-09-22,"sred****","영화참좋네요"
"901",2013-09-22,"꾸꾸까꾸까꾸(mgzg****)","최고 ㅇㅇ"
"902",2013-09-22,"할일만타(seon****)","대작이네요...눈물이막 나더이다...류승룡씨7번방서봤는데 ..눈빛연기완전살아있어요...병헌씨연기좋구넘말라애처로움....감동이에요...대박대박"
"903",2013-09-22,"고맙네(kihl****)","최고다 왜이제야봤을까"
"904",2013-09-22,"김진수(wlst****)","굳"
"905",2013-09-22,"글쎄(rlae****)","감동이네 영화관에서 봤음 더 좋았을걸..ㅠ"
"906",2013-09-22,"김태평꺅(qhgu****)","말이필요없는 명작. 이런게 진정한 영화라 할수있는듯"
"907",2013-09-22,"써클(rkwn****)","광해군은 조선의 왕이였다. 라는 말이 와닿내요.단언컨대 이 영화는 진짜입니다."
"908",2013-09-22,"stjd****","작년에 영화관에서보고 오늘 보여주길래 또봤는데..정말 두번봐도 아깝지않은영화다ㅠㅠ"
"909",2013-09-22,"마니또(vnvl****)","역사공부 도움 ㅇㅇ ㅋㅋ"
"910",2013-09-22,"tpdu****","원레평점같은거안쓰는데진짜대박인듯..."
"911",2013-09-22,"lala****","ㅠㅠㅠ 이병헌 연기 .. 말한마디의중요성과 인간성의승리"
"912",2013-09-22,"정 다이(hs36****)","진짜 최고 장난 아님. 극장에서 못 본 게 아쉽다. 왜쩐만 찍었는지 이제 알겠네."
"913",2013-09-22,"오올(rlad****)","광해.... 다시 한 번 생각하게 되는 조선의 왕"
"914",2013-09-22,"지지치(eotu****)","ㅠㅠ대작"
"915",2013-09-22,"까마귀(sixt****)","""엿드시오."" ㅋㅋㅋ울다웃다한다는게 이런거구나.."
"916",2013-09-22,"권수진(rha3****)","굿"
"917",2013-09-22,"kpuj****","티비로 이제서야 보게되다니 ... 영화 정말 잘만들었네요 ㅜㅜ"
"918",2013-09-22,"에스퍼(dhth****)","천만.. 할만 하네요..."
"919",2013-09-22,"qhd0****","걍 최고 말이 필요없다"
"920",2013-09-22,"Hyesi러브(rome****)","이상적인 임금의 모습"
"921",2013-09-22,"나은(ahen****)","존경합니다"
"922",2013-09-22,"SD(kjh_****)","영화관에서 안 본게 후회될 정도 ㅋㅋㅋ추석특선 ㄱㅅㄱㅅ"
"923",2013-09-22,"이현우(gusd****)","대박"
"924",2013-09-22,"ymp8****","최고의 영화. 마지막까지 완벽한. 감탄밖에 안나오는 한국영화의 최고봉"
"925",2013-09-22,"Lily(sjrn****)","좋다"
"926",2013-09-22,"계란(ckq1****)","초반엔 그냥 웃겼는데 중반부터는 울면서 봤네요.. 다시봐도 감동적인 영화예요."
"927",2013-09-22,"sgusorilgml(gusg****)","두번을 보아도 좋은 영화입니다"
"928",2013-09-22,"옳지옳지(hy2o****)","명실상부 한국 최고의 영화 중 하나!"
"929",2013-09-22,"am10****","진짜 최고ㅠㅠ 다시봐도 감동적 ㅠ"
"930",2013-09-22,"괴도동(donn****)","최고다 이병헌연기도최고 내가 본 영화 중 제일 많은게 남은듯"
"931",2013-09-22,"시즈나(aoal****)","이게평점이높은이유는 스토리가애매하지않아서임"
"932",2013-09-22,"민간인(jipa****)","20분 넘게 편집한거 같은데 아쉽지만 그래도 재밌어요 ~ 나중에 편집안된걸로 보시면 더 감동이고 도부장이 왜 목숨을 걸고 막는지 알게 되실거에요 bb"
"933",2013-09-22,"guest(mzon****)","방금kbs에서 틀어준건 편집이 좀 과했다 싶음.한20분정도가 잘렸는데 그 20분에 명장면으로 꼽히는장면이 많이들어있음...진짜 먼 편집을 알맹이만 쏙쏙했다냐...."
"934",2013-09-22,"빅뱅홀릭(cute****)","경 이건 진짜....말이 안나와..연기도 와...."
"935",2013-09-22,"김혜원(kkk6****)","지금 다시보고잇는데도 너무 재밋네요ㅠㅠ...역시 주연 조연이 연기파시니 영화또한 고급스러워요..너무 감동♥"
"936",2013-09-22,"미니연이(cofl****)","사월이를 애도...그리고 이병헌의 가짜역 처럼..헌신하는 현재의 최고위자가 있길...!!"
"937",2013-09-22,"네네네(hjw1****)","너무재밌어요ㅜㅜㅜ"
"938",2012-07-04,"angl****","정말 재밌음. 스토리는 밋밋하고 평범한데 영상편집같이 잘<U+0089>楹?암튼 감정이입이 잘된거가틈"
"939",2013-09-22,"spls****","우와 진짜 정치적 풍자와 정치에 대한 진솔한 얘기. 그리고 가끔 깨알 같은 웃음. 너무 재밌었어요 약간. 아쉬운건 하선이 계속 왕 역할을 했더라면 그것도 괜찮았을거 같은데."
"940",2013-09-22,"눈꽃가득(sama****)","정말 두사람인줄 알았다. 그만큼 소름끼치게 연기한이병헌. 영화 광해는 반드시 꼭 보라고 한이유를 오늘에서야 알게 되다니."
"941",2013-09-22,"호랭이기운(shou****)","개인적으로는 손가락안에 꼽힐만큼 재밌어요"
"942",2013-09-22,"Minji Kim(llme****)","병헌찡 연기 ㄷㄷ해"
"943",2013-09-22,"없음(rohj****)","보면서 소름여러번돋았습니다^^스토리가탄탄하네요"
"944",2013-09-22,"행복한튼튼이맘(sofo****)","정말 잘만들어진영화ㅜㅜ 최고입니다"
"945",2013-09-22,"그린나래(hayo****)","말이 필요없어요"
"946",2013-09-22,"wjdg****","tt"
"947",2013-09-22,"alsd****","진짜 보면서 많이 울었어요ㅠ스토리좋고 웃기기도하고 감동도주는 그런영화에요ㅠ"
"948",2013-09-22,"agaf****","ㄷㄷ해"
"949",2013-09-22,"뿌잉맹(msy3****)","영화관에서보고정말재밋엇는데다시보니더재밋어요ㅜㅜ"
"950",2013-09-22,"녹차맛(luna****)","꼭봐야댐!!"
"951",2013-09-21,"nasa****","조선시대 진정한 임금"
"952",2013-09-21,"소(crom****)","볼만함"
"953",2013-09-21,"서카(mila****)","두번봐도 감동이...ㅠ"
"954",2013-09-21,"dudn****","짱"
"955",2013-09-21,"백곰씨(nah3****)","제가 재밌게 본 영화중 손꼽히는 영화입니다."
"956",2013-09-21,"soplmm7845(ssol****)","정말 돈이 아깝지 않은 영화"
"957",2013-09-21,"sun7****","굿굿굿굿굿굿굿굿굿굿굿굿굿굿굿굿굿"
"958",2013-09-21,"98su****","처음엔 이병헌하고 한효주 때문에 봤는데 제가 이제까지 봤던 영화중에 가장 재밌고 스토리도 좋은 영화입니다ㅎ"
"959",2013-09-21,"zfoj****","ㅎㅎ"
"960",2013-09-21,"콩이(ymi7****)","걍 할말이없음"
"961",2013-09-21,"킹(chle****)","이룰수 없는 왕. 비극 적인."
"962",2013-09-21,"씐나양(als0****)","2번봐도잼있어요ㅜ"
"963",2013-09-21,"audw****","ㅇ"
"964",2013-09-21,"엘초딩(kcr8****)","재밋구먼허 허 재밋다재밋어유소포니"
"965",2013-09-21,"회상(tjdw****)","굿"
"966",2013-09-21,"융융이(eehf****)","재밌네요^^"
"967",2013-09-21,"늑대(audf****)","천만관객이 본 이유를 알겠네."
"968",2013-09-21,"행운(mons****)","말이 필요 없다"
"969",2013-09-21,"토프(ksa1****)","<U+0082>??"
"970",2013-09-21,"ㄱㅈㅇ(jool****)","대중들에게 아주딱 맞아들었던 영화. 광해군에대한 새로운이야기도 재미있었고 영상/편집/개그요소/감동 등등 여러모로 좋았음.이병헌과 다른연기자분들 연기는 역시일품! 이 영화는 충분히 천만감이었다고 생각함"
"971",2013-09-21,"blac****","만점... 합격"
"972",2013-09-21,"정기욱(ooks****)","많은 생각을 하게 하는 영화"
"973",2013-09-21,"동방의노예(appl****)","진짜 광해는 너무 재밌었어요 연기들도 대박이고 소름돋았었어ㅠㅠ"
"974",2013-09-21,"miah****","이병헌짱"
"975",2013-09-21,"꼬맹이(tjsa****)","말이필요없음 진짜소름끼치게 이병헌연기잘한다"
"976",2013-09-21,"체리피아(lisi****)","개인적으로 여태 본 한국영화중에 가장 훌륭했음 ㅋ 스토리만보면 버금갈 영화 많겠지만 영상미에 음악까지하면 정말 최고인듯"
"977",2013-09-21,"페이베이(fory****)","좋아!!"
"978",2013-09-21,"환(cool****)","최고"
"979",2013-09-21,"박츄(djjq****)","우리나라에 이런 대작은 굉장하다"
"980",2013-09-21,"쭈신이랑께(islo****)","재밋다"
"981",2013-09-21,"cock****","제가 본 왕은 늘 외로웠습니다"
"982",2013-09-21,"yoyo****","굳"
"983",2013-09-21,"매의눈(dash****)","믿고추천해줄수있는영화"
"984",2013-09-21,"아이돌(gksw****)","대박 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
"985",2013-09-21,"rhkd****","구우우우우우<U+009F>L"
"986",2013-09-21,"Ghooug(tjrw****)","가짜 광해를 위해 죽은 사람들.. 리더란 진정 무엇인가를 알게해준 영화었습니다.."
"987",2013-09-21,"로마(ccy1****)","연기파 배우들의 명연기가 돋보였습니다."
"988",2013-09-21,"skyk****","기대되는영화"
"989",2013-09-20,"잉(beh6****)","두번보고도 또보고싶은영화"
"990",2013-09-20,"레몬파니(kjb6****)","소름돋는 영화 감동적입니다"
"991",2013-09-20,"리본(yg17****)","이병헌의 사극 아주 좋소"
"992",2013-09-20,"amrecon(gksa****)","최고의 영화 이병헌의 연기가 정말 존경스럽다. 거기에다가 탄탄한 구성과 지루함 없는 코믹까지 넣어 영화에 완성도를 높인다. 스토리도 이정도면 10점만점에 10점 줘도 된다는 생각이 든다. 마지막에 소름돋는 감동까지 이런 영화가 바로 최고의 영화!"
"993",2013-09-20,"민도리11(voic****)","..."
"994",2013-09-20,"모로(qnfd****)","퍼펙트게임 이후 한국영화 중 최고 아니 역대 최고"
"995",2013-09-20,"스톤헨지(dbzk****)","안본사람들에게 강제로라도 보여줘야한다이건 ㅠㅠ"
"996",2013-09-20,"언덕위맛동산(kj00****)","굿"
"997",2013-09-20,"프리카(mukh****)","역시 이병헌이다. 그리고 류승룡과의 콤비도 상당히 좋았다."
"998",2013-09-20,"홈런볼(inno****)","픽션과논픽션의적절한조합"
"999",2013-09-19,"규니(jupi****)","오랜만에 정말 만족스러운 영화 탄탄한 역사기반 줄거리에 류승룡과 이병헌의 신들린 연기 적절한 웃음과 감동과 교훈"
